Organic Waste,Paper,Cardboard,Plastic (PET),Plastic (Other),Metals (Aluminum),Metals (Iron and Steel),Glass,Textiles,E-waste,Rubber,Other
35.71821298,17.85217646,8.877950524,9.764960584,3.049554937,2.493275061,4.393592364,6.620118697,4.415301429,2.017326595,2.291286852,3.105022753
36.04605192,16.54414009,6.178278076,11.43041816,4.256682789,2.97130196,4.181077973,6.040199303,4.054205866,2.64873838,2.006007385,3.881580961
34.22902896,17.55357426,6.948314476,11.82465924,3.1683943,2.16619474,5.948537041,6.643593998,4.535842962,2.721473626,2.558502017,3.466877511
34.54907209,16.58138554,8.101911617,10.52398378,3.828461963,2.423153493,5.602681129,6.291005339,4.666194047,2.952722906,2.775205554,3.139858077
33.45199137,19.29139916,8.587395887,11.39968472,4.238485256,2.598157027,5.072914812,6.950471407,4.726591968,2.561980981,2.961331842,4.923609617
33.40073982,17.97637194,8.243911038,11.82950135,4.675705686,2.116700161,5.99191227,6.008336454,4.265959271,2.398098149,2.405579169,3.468235029
35.51726131,19.72930002,6.857086367,11.24526849,4.140107108,2.506661233,5.057621128,6.55229571,4.921288963,2.149151738,2.3627886,4.774758984
36.38429377,19.88991622,7.822929698,8.205983694,3.536253228,2.566216357,4.033863517,7.645269503,4.111914673,2.657463612,2.367059366,4.07862628
33.88747988,17.49078536,7.650299299,11.89133108,4.409062674,2.782888657,5.107635414,6.164432235,4.064225772,2.198690562,2.462116469,4.875296266
36.5997781,17.33282676,7.00028763,8.656494915,3.599741792,3.293904872,4.543889738,7.633198366,4.661694385,2.576423941,2.54395942,3.980348709
37.03432462,16.37500105,8.914070903,9.776732818,3.903770641,3.039156878,5.250663043,7.608878306,4.81406562,2.891354815,2.999909752,3.016075839
34.51700178,18.36123507,7.925114051,11.2989249,3.169079327,3.506619,4.155953314,7.789823669,4.590384807,2.957159971,2.927263006,3.68792493
33.08135657,18.55450676,8.221602124,11.30272977,4.945525614,3.358463936,5.567343616,7.044886822,4.25145821,2.381145797,2.535494427,3.738247674
35.45979632,18.75425981,8.189545435,11.16503524,4.799414806,3.387812581,5.530556221,7.371355253,4.827889385,2.72484449,2.903059356,4.762660501
34.20912226,17.3694896,8.292493144,9.650975301,4.817066624,3.29059434,5.256930287,7.700221618,4.662603224,2.071496545,2.899905617,4.962097453
32.62797069,16.47112767,8.25320788,11.67144315,3.410597046,2.062792921,5.97139949,6.297240357,4.541944179,2.153557589,2.937989847,3.254063024
37.83637742,19.48599024,7.129017034,11.95882496,3.044101648,3.464332799,4.769202659,6.546439353,4.87225113,2.00331025,2.257061387,3.542675053
36.37023863,19.9100979,6.739333162,10.46102064,3.476046898,3.174356629,4.335547303,7.300948506,4.704991863,2.777243162,2.213059501,3.449699496
34.46383548,16.47359973,8.007765192,9.653980528,3.346903625,3.244895224,4.299130299,6.365391179,4.501758979,2.779795985,2.448679541,3.959182098
32.40771022,16.2799529,8.399171967,8.366461255,3.030892879,3.297867007,4.808743668,7.614119106,4.094412796,2.937665039,2.85524623,3.948815624
34.30099888,17.52301962,6.005588527,10.93767229,4.77006811,3.65468126,4.661818295,6.530306656,4.316028966,2.266613575,2.722331322,4.0020638
35.70600921,16.15531715,8.293456218,8.053408739,3.815691481,3.765136258,5.396041387,7.452178039,4.951662416,2.162688562,2.971756811,4.13286957
35.49067022,19.11479143,7.346269097,11.40406983,3.961946403,3.308974721,4.981799251,6.441029947,4.059548351,2.677439625,2.122134013,4.744640782
35.32761084,16.32874067,7.877616438,9.908423603,3.799945832,3.341132353,5.65270837,7.056835598,4.234677041,2.848053017,2.954383931,3.99440321
37.2226555,18.1447967,7.670526074,9.292114959,3.852261726,3.189262438,4.266720908,6.999706133,4.719837628,2.234931874,2.601243979,3.37433265
33.54880695,17.53020403,6.085256494,8.966841487,4.714348499,2.899555207,5.782679111,7.99185527,4.490620931,2.327274444,2.652980139,3.233688164
37.49656057,18.69144733,7.485831365,11.77095895,4.197746933,3.713652074,4.619859112,7.585528464,4.151137855,2.665923627,2.499709064,3.044457405
32.34630832,17.61450152,8.206875132,8.47711544,3.754947777,2.459820025,4.953988429,7.160643756,4.097371287,2.672821436,2.659243823,4.780083596
32.24232777,17.54397645,8.842918499,8.592199626,3.903501494,3.026985019,4.093253373,6.0539655,4.644364279,2.623773963,2.964758896,4.419733909
37.87537251,18.44324979,7.009499647,9.108428904,3.211359162,3.954378033,4.743401292,6.869653139,4.689335807,2.993843119,2.12969802,3.768173392
35.70010572,19.1009077,7.902339957,8.54296364,3.103531213,2.929429884,4.650148037,6.708205269,4.652743833,2.527509047,2.258777044,3.915741044
34.44651596,18.24101971,7.412738168,11.3583265,4.000079876,2.293749178,4.24977556,6.827868834,4.935534642,2.261669097,2.547641958,3.311627696
35.325529,17.27702961,7.348441219,10.18816155,4.187803939,3.750870687,5.303678191,7.543056582,4.288349603,2.857392913,2.819634791,4.118227545
36.03082022,17.4828408,6.676300063,8.09802344,3.982863894,3.15117106,4.805845831,6.814809008,4.828729656,2.638161977,2.678729614,4.093185174
32.46828033,19.77672996,6.764947264,9.922628906,4.958747167,3.743662763,5.265768383,6.68546421,4.585984094,2.399795854,2.22944151,3.849416292
35.05227558,18.23244238,7.799143664,11.75385349,4.861406601,3.235417334,4.230009072,6.905509476,4.939011761,2.228451292,2.121552793,4.674111682
33.03542243,16.22033902,7.332469662,11.10464995,4.67086711,2.308165522,5.136462804,6.216581425,4.012823485,2.293445344,2.659547259,3.578818065
36.61667166,18.85645643,8.143421407,11.60076559,4.342821808,2.12752139,5.84788558,7.788327649,4.810407629,2.817834094,2.599385405,4.342921792
32.21418903,16.28210791,7.17559268,11.65986095,4.298477153,3.107129919,4.380272577,7.087126356,4.67291897,2.895122385,2.835185469,3.297931072
33.90998495,18.05618478,8.965679435,8.801916359,4.751999672,3.599178756,4.313995719,7.070984355,4.018991846,2.610326999,2.704345356,3.548656661
37.01857083,17.36660683,6.136550894,10.37305663,4.751134142,3.564512743,4.696968888,7.706572272,4.175895072,2.052711124,2.003353193,3.237101678
35.28689774,19.80958921,6.192354786,10.05816271,4.762174232,3.17458778,4.090270163,7.971919127,4.947509642,2.411720133,2.340245997,3.426596569
33.70641888,19.42630725,7.940966421,8.434859375,4.788697019,2.864390065,5.00323407,6.033351393,4.725776552,2.439877509,2.980367835,4.96065814
34.90210763,19.91058875,7.359040494,11.97690739,4.747888961,2.439930638,4.144675596,7.027242613,4.494046635,2.655548479,2.029751293,4.300623359
34.8037822,16.57819465,6.244310964,8.681718436,4.473103207,3.806488448,5.602205263,6.828591302,4.224901738,2.698833019,2.947441322,3.278594362
34.68254267,16.64240967,7.842622526,9.533588556,4.990304362,2.219596497,5.097547824,7.263629873,4.632447429,2.471561436,2.679980009,3.982951611
36.90351079,16.46035922,8.097823575,10.6467778,3.930133089,3.204556159,5.350062689,6.636432287,4.820222631,2.721019744,2.882410973,3.42850287
33.28991979,18.68742872,7.692392974,9.030911911,4.431607932,2.789581623,5.319407841,7.250342061,4.373480135,2.251711041,2.330251989,3.926024657
37.55428263,16.98771278,8.054313038,10.11415597,4.690681565,2.443132457,5.060614231,6.344673675,4.620740139,2.442932547,2.145517423,4.045552882
33.2483168,17.59942761,7.81403334,9.882563913,4.578383713,3.89108177,5.762896896,7.016029066,4.398691816,2.988367307,2.120965029,4.229858222
36.12149275,16.22402273,8.591029307,8.561593159,4.369766341,2.930968269,4.668831851,6.696360605,4.818090327,2.961626224,2.604918943,4.836226853
37.23816204,17.50611659,6.979231362,10.72207025,4.000415595,2.451898336,5.99547101,6.607307511,4.766683008,2.504591952,2.546083946,4.938421117
37.98181098,19.92414971,6.53862442,11.64089726,3.001217455,2.435388683,4.707851631,6.864610475,4.980066739,2.75927023,2.534221315,4.294186988
36.01480267,19.22653992,8.184221513,10.83656126,3.727259004,2.525952753,4.103613867,6.961639861,4.363987627,2.281047989,2.283175703,3.585876718
33.16756821,16.6304848,6.847936949,8.951296962,4.644549696,2.897126784,5.593189001,7.66712693,4.199929274,2.091677475,2.680518596,4.6299971
37.2833286,18.96571633,8.194290441,11.35103532,4.10765589,2.3711121,4.661800915,7.466277564,4.139453986,2.349083481,2.40878924,3.091684976
36.95795411,18.1939395,6.645922318,8.858016115,3.198216996,3.081207487,5.348849796,7.429028507,4.007727586,2.938547453,2.899738772,4.587843646
35.23953364,18.88247524,7.62512471,11.10793072,3.79633288,2.462494026,5.329386598,6.307379014,4.339036283,2.273927892,2.68509675,4.588849468
34.92069769,19.37682333,7.357263807,8.623855426,3.077874488,3.601677776,4.051945751,7.163027939,4.074586476,2.395149358,2.460562058,4.218468417
35.38780048,19.12003004,8.860719027,10.9716552,3.184566654,3.291116073,5.346229093,7.042934879,4.112876224,2.176060133,2.135266385,4.721462966
36.839943,17.51421138,8.916925265,9.170855027,4.451334306,3.732534318,5.680198052,7.830559648,4.237609063,2.717214409,2.234765847,4.959208261
32.06324603,18.06810294,7.454139227,11.43722787,4.750812345,2.416861164,4.23452988,7.960947226,4.266919121,2.518750952,2.671028116,4.38451038
36.73777475,16.5860038,6.17236706,11.09002079,3.582619978,3.806365972,4.956131319,6.898144582,4.159169223,2.565903349,2.020830912,4.532749441
33.66884194,19.33355957,7.393527932,8.729795911,3.457783749,3.944516303,4.729504647,7.033102749,4.018304711,2.789013804,2.858336082,3.296827345
33.22092049,19.80828652,6.967074657,8.227149124,4.40351987,3.165792138,5.783760734,6.463033037,4.83348811,2.985664566,2.493963697,3.86232781
34.63909986,19.70902105,6.683552641,8.81235386,4.470153484,2.083361558,4.091256453,7.807672248,4.953314446,2.93517346,2.6326171,4.779608337
33.15827174,17.67430823,6.572734742,8.308358717,3.27851692,3.347775565,4.508080359,7.694472981,4.595442835,2.67679714,2.167623063,4.151356797
37.39900214,16.80554208,7.951697849,10.77091905,4.88693472,3.11546417,5.966251217,6.58566376,4.132698289,2.087838313,2.266300157,4.495410703
32.72512991,19.09389531,7.166029039,11.17225145,4.932553247,2.299908578,4.222229337,6.819852692,4.405823619,2.836008659,2.50611359,3.520072512
34.66788814,17.17119653,7.042084732,9.184907097,4.842846547,2.142793334,4.882284325,7.336002266,4.392032177,2.501728006,2.103339462,4.278563037
36.05545264,17.67575566,6.512075306,11.68348578,4.644858758,3.88683336,4.282972268,7.466991771,4.425695267,2.680392167,2.948829108,4.855988664
32.69259613,16.0162626,7.942045995,11.9494493,3.023343478,2.31950009,4.358527971,7.460593021,4.181335572,2.360040344,2.826305862,3.521838464
36.11108253,18.79382196,6.423335861,8.028849185,4.345849253,2.12752013,5.200865055,7.307436,4.861019819,2.302689781,2.888701543,4.968475288
34.26329769,18.33409697,6.234150989,10.46829483,3.108913911,3.993372502,4.178846484,7.773457049,4.06726398,2.10960234,2.033279594,3.220339731
32.18797454,16.45457332,7.448703425,10.77489184,4.195805036,3.132019428,4.761652489,7.54719206,4.802596447,2.252884022,2.521938186,3.113907333
33.25509751,18.54549107,8.891972364,9.974283427,4.779653765,2.037765999,4.428277037,6.614086639,4.268180706,2.68046258,2.259049397,3.066182702
35.95908899,18.95430788,7.008257082,9.243903547,3.768581916,2.912131809,5.053525993,6.623219917,4.64231083,2.49415992,2.284502464,4.816243974
33.17717998,17.35084137,8.563235495,9.280332522,3.971154337,2.385156219,5.448975025,7.211383711,4.679671431,2.082004189,2.566067814,4.921426005
34.11042394,17.76394973,6.047529071,11.58582808,4.845521312,3.417050691,4.133563295,6.550426469,4.852538491,2.602670662,2.633877766,3.484802857
32.3403922,18.31405214,7.080461085,8.298054564,3.073965548,3.184011166,5.137210679,7.47756586,4.119206273,2.6728478,2.318388444,4.765443126
37.13779703,16.63723911,8.45599087,10.06212003,4.024894537,3.470157867,5.712912602,7.025037532,4.322001214,2.239831048,2.531385587,3.964103814
36.70121726,19.3063747,6.827253629,11.59725799,3.097062387,2.138757995,4.304614729,7.722719464,4.818857096,2.650465685,2.583204875,3.484541938
36.66318692,17.36712546,6.999859845,8.577857358,3.269212374,3.892476698,5.382786359,6.22488442,4.326835361,2.517772435,2.051220831,3.238128155
35.27850819,18.3729695,7.340112073,11.68890998,3.561454774,2.552006519,4.305277807,7.24100877,4.035744114,2.297490744,2.774173086,3.571183652
35.54811379,16.91821984,6.4039072,8.416894955,4.593097853,2.724269646,5.588276544,7.799172421,4.157146525,2.079372969,2.160869164,4.071110633
36.31258804,18.30828135,7.460112844,8.999453826,3.387921191,2.740498594,5.757131298,6.423681314,4.681754311,2.109727624,2.570469411,3.112601163
35.16341708,19.92475746,6.97935301,8.866210196,3.923757548,2.965712743,5.54069545,7.366988146,4.185330403,2.118570304,2.048250238,3.765904665
36.48787739,18.46620253,8.836804173,11.22452902,3.165617967,3.310071541,5.639091892,6.501206037,4.005434563,2.814475117,2.823512422,3.610503624
33.43804875,16.50437303,8.368933245,11.48138736,3.526058604,3.641891481,5.968456743,6.458794197,4.908947769,2.420254373,2.228165482,4.055553445
35.54025936,16.58971739,7.074186166,11.30946097,3.354962119,3.750907655,4.544533224,7.090207088,4.782129518,2.803106965,2.405870031,3.124562768
32.1257323,16.50214626,7.765233548,8.495367641,3.818237752,2.714825559,4.569971071,7.623907543,4.129214954,2.240659081,2.337296768,4.00830495
35.02218288,19.5023826,8.704552864,9.41067374,3.774931244,2.421793633,5.00083341,7.574442867,4.101211556,2.752273995,2.142731195,4.194203231
32.55378215,18.79004874,6.782492919,10.37093027,3.34338494,3.951056935,5.122567562,7.854746898,4.641601761,2.609124988,2.914271405,3.771634443
33.7621604,18.16202593,8.629101683,10.05849018,3.840413986,3.329429706,4.357050259,6.791910557,4.393343588,2.912541845,2.744148466,3.929757771
34.34109687,19.62676878,8.783267854,11.7593878,3.295125978,3.555483391,5.51874311,7.257968067,4.185236928,2.652806027,2.548270839,4.575289403
36.80786341,16.07182475,8.775813427,9.989270792,4.507692294,2.857810748,4.857454347,7.732568053,4.38862569,2.991550231,2.143950622,4.325206526
32.40601217,16.98845613,6.215438329,9.506641402,4.916276966,2.906172541,4.344839245,7.046560078,4.283826225,2.862038738,2.200109079,3.040360867
35.67289417,18.00545297,8.505772872,11.2164447,3.3270433,3.581349733,5.540163228,7.385183069,4.952845194,2.448140737,2.308010559,4.464086293
32.67350445,17.56705735,7.893310784,11.14072974,3.566577208,2.198056665,4.448666604,7.904682928,4.974588916,2.763867429,2.648090515,3.172848728
37.11702282,18.65236077,6.63058284,8.183293398,4.55120155,3.936884122,5.647009077,7.173953222,4.92819785,2.376352191,2.123360488,3.091460776
37.09595716,18.83478913,8.273897944,11.57232792,3.183820004,2.544114517,4.852263865,7.708323672,4.803591083,2.090196695,2.548842302,3.199780844
34.68228092,16.85927175,7.355155723,10.2412192,3.555439754,3.481000492,5.330379329,7.614746549,4.160320881,2.523633018,2.186359418,4.332137973
37.29587381,17.99348951,8.294185792,9.365957228,3.987824634,3.924746199,4.094442931,7.022290835,4.803932181,2.902401669,2.144568876,4.008144765
37.75312804,16.52540644,7.049420634,11.60766073,4.963670029,2.330579492,4.682114584,7.923842429,4.098252797,2.65646667,2.499612125,4.071354123
37.98109236,17.68325255,6.722611748,11.80326,3.821306704,3.334589384,5.761395031,6.52769117,4.397219184,2.572378386,2.891149614,4.619199479
33.53890249,18.31474317,8.295098594,8.322356251,4.775738522,3.192392039,4.891962464,6.877359455,4.734838223,2.789887325,2.616894093,3.871547872
35.22600185,16.72267015,8.903761385,8.196949448,3.935609842,3.533309641,4.203049355,7.782390554,4.356920069,2.33594332,2.288543056,4.680440318
33.64472823,17.56002182,8.499903511,9.15998855,3.201813029,2.676655504,4.823886707,7.389413121,4.609778452,2.673268253,2.252856317,4.63372748
35.44814125,16.94666178,6.167803619,9.530588017,4.64945462,2.523915214,4.075308766,7.163378207,4.474667692,2.537874403,2.047004977,3.4304147
35.08720626,16.10699044,6.977482309,10.17218304,3.235569795,3.510846837,5.602385807,7.662125786,4.970609224,2.004492722,2.978898304,3.766056925
37.69113619,17.9822321,7.642620572,9.628852119,3.855728321,3.945593946,4.984468016,7.520764623,4.64566751,2.651972326,2.503623205,3.5558083
37.68030089,18.7451641,8.276520163,11.1331242,3.813192657,3.235495357,5.670173815,7.501754213,4.832666588,2.290756852,2.635081428,4.281572065
37.65651277,17.06947677,6.511045635,10.76770272,3.851738521,3.165287342,4.92091771,6.616921978,4.414771247,2.776007151,2.805791967,4.608607819
32.74635378,18.13823984,8.602681196,8.355470618,4.673734529,2.795549271,5.774602144,7.580736581,4.194166483,2.968683049,2.040988267,4.750460927
36.33200257,18.57201615,7.916488573,11.24403281,4.068605918,2.871882259,4.807716581,7.637593039,4.179045203,2.672371988,2.863026438,4.880771012
37.08805551,18.20133271,8.942309321,11.4843104,4.089100532,2.408683887,5.483376488,6.461744313,4.714544871,2.003833848,2.666412648,3.666393244
34.0553686,19.38351127,8.838585273,11.22165965,3.509332131,3.732857193,4.662370001,6.478773191,4.770327135,2.351882374,2.309504838,4.72683162
34.52637362,18.00321693,8.449275145,8.122363552,4.498008687,2.089046103,5.074617889,7.448224386,4.180637598,2.827573828,2.735679437,3.967047646
33.29369449,16.91088385,8.510587236,11.01626379,4.693675869,2.024375522,5.162653654,7.136011195,4.32754809,2.436297436,2.21433,3.895832426
37.04723389,16.6746379,7.983501373,8.993137498,4.226652335,2.007688933,5.281726932,7.221138012,4.903244826,2.032345355,2.208827145,3.957556623
33.30834145,17.43192535,7.628452274,9.465256418,4.585358934,2.844611369,5.482668073,6.330945876,4.541882505,2.24928369,2.957944293,3.433424287
37.04715556,19.06770118,7.389708492,9.808079161,4.52028077,3.045741581,4.694659316,7.891053611,4.331490473,2.510479451,2.112303381,4.298884439
34.21147655,19.28438266,8.489869261,10.76993744,4.567257591,2.034721973,4.932353796,7.455329841,4.11749462,2.929042576,2.201476398,4.751047851
33.92157033,18.21815878,8.749278659,9.154774484,4.532318426,2.502387276,5.954104084,6.377774221,4.369801149,2.147706257,2.779003999,4.969926472
33.5800843,18.99956048,7.844699752,11.55696334,4.930576459,2.547447518,4.100289482,7.582177131,4.687749956,2.988901474,2.091269406,3.670156227
37.20091907,16.02466632,8.680368944,9.043599927,3.940041324,2.769088269,4.790274262,7.281327141,4.639860056,2.175510253,2.185649707,4.492391982
32.98425013,17.69477656,6.841475433,11.82022176,4.588831449,3.989313903,5.393505672,7.604341221,4.677816804,2.842711012,2.621677359,4.886955931
32.87290623,18.5729554,8.825920462,10.72107816,3.553019458,2.878870787,4.468835914,6.277848705,4.778785408,2.682199902,2.383113264,4.406963286
36.5271297,16.5453662,8.25463596,11.84350242,3.596811374,2.147912366,5.996637363,6.685819955,4.05562495,2.386051058,2.493340818,4.855354772
33.97452284,16.18036389,7.174087732,10.79394474,3.163423983,2.006154901,5.412062542,7.528868566,4.951165373,2.011367147,2.483467024,4.715802602
32.9875488,18.38880923,6.223081063,9.313846854,3.262743292,3.821965712,4.636112924,7.328231405,4.840219148,2.340129462,2.141097993,4.836730684
32.58060728,19.75262018,8.688819181,11.90788202,3.027719192,3.171921984,5.96246437,6.649379989,4.535074651,2.70240219,2.978444846,4.203583303
32.37262264,17.87808355,8.563538832,8.631240822,4.524505037,3.457462745,5.645543616,6.329474169,4.929671544,2.482419416,2.002699005,3.688785084
32.30042529,18.31613746,8.591953404,8.582357058,4.734214604,2.599216811,5.887319003,6.355784095,4.697036577,2.682989886,2.383049246,4.126346696
36.41760241,17.16211901,8.406627554,8.007688212,4.87125475,2.519766997,5.797065372,7.741218617,4.124964079,2.717678748,2.282154191,4.000468918
32.67026027,16.93020657,8.693707733,10.94674731,4.104110257,3.771347225,4.705726921,7.963685463,4.784396157,2.529087413,2.606120024,4.546775909
35.59823893,19.56803846,8.502808324,10.3943672,3.246674308,2.534893615,4.073493065,7.241269349,4.770323884,2.294505528,2.438162107,3.202875124
33.32320916,16.38198458,7.850834002,11.82337878,4.792807868,2.049292064,5.526262795,6.397070469,4.010839662,2.257893377,2.470351106,3.043007232
32.15232408,18.34992409,6.491048429,9.021886901,4.930422654,2.154157273,4.112638699,7.761991895,4.360684364,2.788804017,2.738469011,4.902065881
34.19519559,17.64839579,8.560100821,11.59551484,3.076905095,2.667931055,4.498978126,6.474171517,4.231615251,2.056601944,2.461411326,3.758646875
32.10094709,18.82498605,8.919352496,10.53063032,3.028898191,3.19874779,4.685041651,6.699535998,4.162539982,2.129933338,2.749159339,4.756470557
36.57235919,19.05401416,6.133771959,11.45532463,3.335344328,3.274583884,4.346702301,6.820235417,4.714346777,2.672993775,2.868528936,4.827902057
35.31644134,16.06727884,7.860299613,10.55702016,4.898209226,3.915179196,5.647576222,7.73893251,4.495121975,2.193297208,2.237193007,3.272991626
35.83880341,17.46173114,7.777252761,10.92300191,3.818393466,3.2406811,4.151433737,7.535604876,4.877906547,2.022541993,2.308288639,4.414445554
36.55132293,16.11417317,7.732659726,11.38161936,3.500596931,3.249161304,4.195566176,6.615763609,4.61308562,2.161647582,2.944818588,3.705975707
37.44447273,18.88393573,6.55029322,11.16985826,3.737734072,2.11098007,4.25473918,6.874710741,4.952482653,2.028423947,2.142705585,4.652316673
35.75479747,19.81010374,7.503593861,9.149255261,3.915647989,3.940196648,5.026542333,7.070867398,4.879685999,2.740856997,2.219191242,4.474128395
34.28950252,17.74527431,8.830399581,8.479308025,3.126216399,2.454029837,5.42157945,7.830300364,4.829199712,2.861651345,2.504324986,4.775492552
35.18874355,18.59918982,8.009393009,9.534121834,4.993431726,3.41430159,4.867591428,7.340029208,4.502153671,2.795104644,2.155900257,4.798585626
36.2307003,19.05738948,8.623393859,11.58165256,3.865645966,3.259909881,5.433635783,6.082030482,4.913357216,2.898399955,2.443443339,4.947685499
36.53782381,18.37981707,6.18954187,8.271061288,3.623417219,2.331358644,5.087839979,7.536334697,4.921097361,2.483508667,2.943558129,3.99409617
37.85863867,17.81149525,7.35075297,8.437929594,3.252287519,3.844747393,4.106667989,7.13369575,4.072961886,2.790193618,2.083063381,3.343313965
33.95889765,18.24518109,8.03174082,11.15662702,4.600131049,3.184252699,4.460707487,6.535238587,4.366507799,2.921546232,2.271595553,3.024581328
32.91885926,16.42883848,7.913496454,11.44765657,3.636399394,3.473664857,4.634934879,6.305008018,4.138297876,2.527386546,2.865018906,4.474096474
34.70662702,19.72083036,8.434172942,9.01419515,4.189148255,2.498660254,4.387492525,7.918106233,4.162811118,2.92183246,2.806353735,3.228142436
33.30700776,17.28606955,6.172020173,9.63289694,3.896024358,2.105785343,5.298658239,7.642126659,4.255216952,2.793942366,2.4751448,3.501005346
36.50684599,18.42773482,8.728662897,11.37183937,3.823581665,2.126392993,5.990856906,7.423454311,4.831181336,2.03287312,2.429920404,3.17437334
37.2828902,16.49723063,6.013687009,11.78569792,3.138178037,2.656533138,4.680462287,7.438320177,4.738365202,2.009633508,2.541005928,4.522275488
37.0142775,17.89766974,6.586574315,8.401205794,3.512516203,3.239917284,4.951005752,6.344963819,4.728430215,2.469003235,2.566604385,4.627786961
34.932495,18.66866984,6.060793314,11.82365762,3.381515617,3.401355538,4.969326772,7.988314893,4.143424018,2.672135845,2.481411755,4.133877683
35.57999809,18.57262492,8.10950801,10.95086644,3.937388838,3.767372391,5.85494783,7.128986773,4.006292411,2.916185772,2.647052005,3.044465722
33.82287254,19.7655767,6.437795707,11.09180453,4.654036514,3.37921425,4.637023877,7.854858087,4.081388934,2.059682696,2.033675147,4.566274628
36.06860643,19.133503,6.025716969,9.822824169,3.700862062,2.690282042,4.213208324,7.016160364,4.42430606,2.346614314,2.971756059,3.989355118
33.52559615,18.09792214,8.388350754,8.748102609,4.872091098,3.728273099,4.588147956,7.611733618,4.9613986,2.418503454,2.54744346,4.562775842
34.43508106,16.02819772,7.667988428,8.39629237,3.269173769,3.576477187,4.211895156,7.156337982,4.661353474,2.61259324,2.859119449,3.936747456
32.08465617,16.72154886,7.003616053,10.07414147,4.876887145,2.532169735,5.142560048,7.507625834,4.293255356,2.053101268,2.347666723,4.332965621
33.09111615,16.26913299,6.935045483,9.534114526,4.452185415,2.112492632,5.397663064,7.77791074,4.71332571,2.273680975,2.779919867,3.506134917
33.44956254,17.53885579,7.945181504,8.587303564,3.97587217,3.8402864,5.885345173,7.429026893,4.858717532,2.319628423,2.402610464,4.237270038
36.09941608,18.33370855,6.894319664,9.183781088,4.422241224,3.993574613,4.107366119,7.028770991,4.633554996,2.481916615,2.929336004,4.591304825
35.83181267,16.72760439,8.705999732,11.58696278,4.512669439,2.259584374,5.158194752,6.531421091,4.172202547,2.058838462,2.53023389,3.95347129
34.06647821,16.72716418,8.580503272,9.205133811,4.107026793,2.044202923,4.303749731,6.503337488,4.004866832,2.502012453,2.130379354,4.583377044
35.27717548,19.38847822,7.772576058,10.0981106,3.173007967,3.317864757,4.258715709,7.683368296,4.172803251,2.35945502,2.144946153,4.189717364
37.88666706,18.59970549,8.218071878,11.82901345,4.810419613,2.867094404,4.93152189,7.685030532,4.476353729,2.281691265,2.361926105,4.552865595
34.01177559,16.80987724,6.646258455,9.902598824,3.535899348,2.503246305,5.173815979,7.375929198,4.469082708,2.376605584,2.997428447,4.287793597
35.7887831,18.1362147,6.73382844,11.98804045,3.678733662,2.405829541,5.332370231,7.177908572,4.354296404,2.184964567,2.690828786,4.116620137
36.93318821,16.70056678,8.688833945,9.991857718,4.183492672,3.445229704,4.233989938,7.859484212,4.510030168,2.265750525,2.788677487,4.399006375
36.5377888,19.30905894,6.679555661,10.15541332,4.737006106,3.905007199,5.28565966,7.732172099,4.473029077,2.293992077,2.506065366,3.942707125
35.15747471,16.45325751,7.649109635,10.10563099,3.955620571,3.138834716,4.182058316,6.937438737,4.544974273,2.229139997,2.794586876,4.952222513
36.92243937,16.90929744,7.839427832,9.932251568,4.725401283,3.056161868,4.410013203,6.454095776,4.047546041,2.503091101,2.560566284,3.688311432
34.45549359,16.871225,6.480786487,10.13399788,3.23426675,3.668968343,5.437259287,6.432890006,4.116087394,2.855296351,2.716715244,4.154478131
33.70946969,19.33644573,6.641103324,11.80055268,4.449551198,3.632036718,4.915437783,7.817862437,4.296993156,2.666369159,2.1540563,3.390034172
37.46892142,17.96577105,7.063901848,8.887688111,3.904900591,3.155588263,5.484523364,7.383755734,4.880330383,2.893015115,2.993185648,4.30851051
36.95261196,17.88582616,7.226096304,9.425414549,4.469528093,3.803729771,5.071923174,6.929956601,4.348168187,2.153260256,2.637063243,4.259244404
32.08616098,17.79319422,7.81419712,8.96565234,3.330168661,2.944388733,5.898685822,7.147730842,4.179598201,2.93596106,2.047680054,3.91413856
34.99447939,19.86771525,6.563287422,9.937052004,3.096453589,2.484769242,4.261099338,6.635544269,4.627572385,2.8409789,2.919828222,3.141473983
32.65512573,18.61408059,7.282356602,8.260267409,4.44712308,2.622711502,5.419817945,7.595680684,4.42066442,2.036484152,2.594531045,4.431978107
36.55023537,17.89074666,8.428954511,9.77835754,4.612480193,2.959558151,5.716801352,7.543528193,4.008461869,2.230169088,2.705678169,4.123553537
33.38761435,18.89733503,8.47215026,9.897578934,3.530584714,2.654481269,5.806110515,7.349493402,4.906183622,2.138551036,2.715343056,3.713819952
33.08898933,18.10822653,7.502250851,10.78055386,3.775554049,3.686356537,5.58291736,6.427613945,4.065593779,2.999569364,2.657138103,3.821701613
36.37706494,16.23013637,8.579373853,9.549761176,4.217702574,3.364397895,5.452119087,7.859965422,4.444386188,2.739002262,2.713945637,4.097635418
33.7826733,17.74985515,8.431005201,8.125239875,4.521655527,2.504694703,5.262821268,7.579206288,4.492801899,2.331192166,2.86380499,3.004364835
34.92901138,19.05929042,8.675930515,8.127036879,3.210984479,2.688111026,5.429529158,7.181133078,4.434573494,2.959555809,2.848289738,3.353674938
35.00913294,17.02421815,8.818561532,9.587189501,4.724233811,3.935295353,4.71317313,7.646889762,4.809339475,2.680521212,2.14755701,3.345169789
