Organic Waste,Paper,Cardboard,Plastic (PET),Plastic (Other),Metals (Aluminum),Metals (Iron and Steel),Glass,Textiles,E-waste,Rubber,Other
37.151978,19.04008,7.613102,10.802767,4.25494,3.0244734,5.835531,7.6800733,4.900714,2.4388871,2.6497803,4.686204
31.210136,16.22761,6.4549165,8.752866,3.6471066,2.5299025,4.7977076,6.5867567,4.186717,2.1038485,2.2441106,3.94927
34.47064,17.770912,7.090454,9.87772,3.9806466,2.8012912,5.367199,7.186699,4.5785127,2.2876964,2.4667163,4.353652
33.877792,17.4903,6.9748964,9.673191,3.92,2.7519455,5.26365,7.077613,4.5072737,2.2542677,2.4262404,4.2801247
34.528015,17.79807,7.1016383,9.897514,3.986516,2.806067,5.37722,7.197256,4.5854073,2.2909315,2.4706335,4.3607683
33.69427,17.403433,6.9391246,9.609878,3.9012265,2.73667,5.2315955,7.043844,4.485221,2.2439196,2.4137108,4.2573633
34.71537,17.886751,7.138157,9.962151,4.005682,2.8216615,5.409944,7.2317295,4.6079206,2.3014956,2.4834247,4.3840046
34.14143,17.615088,7.026285,9.764145,3.9469695,2.7738895,5.309698,7.1261234,4.538954,2.2691333,2.44424,4.3128223
34.441902,17.75731,7.084853,9.8678055,3.977707,2.7988992,5.3621793,7.181411,4.5750594,2.2860758,2.464754,4.350088
34.5633,17.814774,7.1085167,9.909689,3.990126,2.8090043,5.3833838,7.203749,4.589648,2.2929213,2.4730425,4.3651447
33.517147,17.319593,6.9045997,9.548771,3.8831072,2.7219272,5.2006583,7.0112534,4.4639373,2.2339323,2.401618,4.235396
33.450657,17.288122,6.8916397,9.525833,3.8763056,2.716393,5.189045,6.999019,4.4559474,2.2301831,2.3970785,4.2271495
31.67623,16.448227,6.5457673,8.913665,3.6947865,2.5686977,4.879117,6.6725187,4.2427244,2.1301298,2.2759323,4.0070767
34.09568,17.593433,7.0173674,9.748362,3.9422894,2.7700815,5.3017073,7.1177053,4.5334563,2.2665536,2.4411163,4.3071485
33.6875,17.400229,6.937805,9.607542,3.900534,2.7361066,5.230413,7.0425987,4.4844074,2.243538,2.4132485,4.256524
34.781532,17.918068,7.1510534,9.984976,4.0124497,2.8271685,5.4215,7.2439036,4.6158705,2.3052263,2.4879417,4.3922105
34.560646,17.813515,7.1079984,9.9087715,3.9898539,2.808783,5.3829193,7.20326,4.5893283,2.2927713,2.4728613,4.364815
34.39868,17.736855,7.0764284,9.852896,3.9732857,2.795302,5.3546305,7.1734586,4.569866,2.283639,2.4618034,4.344728
35.55471,18.284039,7.3017616,10.2517185,4.091544,2.8915243,5.556546,7.386171,4.7087793,2.348823,2.5407293,4.488104
32.06098,16.630344,6.620764,9.046403,3.7341456,2.6007228,4.9463196,6.7433147,4.2889585,2.1518245,2.3022008,4.0547957
33.696835,17.404646,6.9396243,9.610762,3.9014888,2.7368836,5.2320433,7.0443163,4.485529,2.2440643,2.413886,4.257682
34.45065,17.761452,7.086558,9.870823,3.9786017,2.7996273,5.363707,7.1830206,4.576111,2.286569,2.4653513,4.351173
33.806606,17.456604,6.9610214,9.648633,3.912718,2.7460203,5.2512164,7.064515,4.4987197,2.250254,2.4213805,4.271296
34.330807,17.704725,7.063198,9.829479,3.966342,2.7896523,5.3427753,7.160969,4.56171,2.2798116,2.4571693,4.3363094
37.011345,18.97351,7.5856895,10.754249,4.2405534,3.0127678,5.8109674,7.654196,4.883815,2.4309573,2.6401787,4.668762
34.949173,17.997417,7.18373,10.04281,4.029599,2.8411222,5.450781,7.2747498,4.636015,2.314679,2.4993873,4.413002
35.726387,18.365301,7.3352256,10.310947,4.109106,2.9058142,5.5865326,7.417761,4.729409,2.3585033,2.5524507,4.509396
33.799538,17.453259,6.9596434,9.646194,3.911995,2.745432,5.249982,7.0632143,4.4978704,2.2498553,2.420898,4.270419
34.342148,17.710094,7.0654087,9.833391,3.967502,2.7905962,5.344756,7.163056,4.5630727,2.280451,2.4579434,4.337716
36.295364,18.634617,7.4461308,10.50724,4.167311,2.9531732,5.685912,7.5224543,4.79778,2.390586,2.5912967,4.5799637
33.39084,17.427368,7.075196,9.196549,3.9460454,2.6669023,5.0210547,6.8529434,4.486445,2.276937,2.397258,4.1026063
34.489662,17.779917,7.094162,9.884283,3.9825926,2.8028746,5.3705215,7.190199,4.5807986,2.2887688,2.4680147,4.3560114
34.938614,17.99242,7.181672,10.039169,4.028519,2.8402433,5.448937,7.272807,4.6347466,2.3140836,2.4986663,4.4116926
32.394825,16.788363,6.685836,9.161576,3.7682967,2.6285102,5.004629,6.804743,4.329074,2.1706486,2.3249931,4.0962005
35.41265,18.216797,7.274071,10.202708,4.0770116,2.8796997,5.5317335,7.360031,4.6917086,2.3408127,2.5310304,4.4704847
34.51626,17.792507,7.099347,9.893459,3.9853134,2.8050885,5.375167,7.195093,4.583995,2.2902687,2.469831,4.35931
34.22067,17.652594,7.04173,9.791481,3.9550753,2.780485,5.323538,7.140703,4.5484753,2.2736013,2.4496498,4.32265
34.10237,17.5966,7.018672,9.75067,3.942974,2.7706385,5.302876,7.1189365,4.5342603,2.266931,2.4415734,4.307978
33.52953,17.325455,6.907013,9.553043,3.8843737,2.7229576,5.202821,7.0135317,4.465425,2.2346306,2.4024634,4.236932
34.235718,17.659716,7.0446634,9.796673,3.9566147,2.7817373,5.326166,7.143472,4.5502834,2.2744498,2.4506772,4.3245163
33.68183,17.397545,6.9367,9.605585,3.8999538,2.7356346,5.2294226,7.0415554,4.483726,2.2432182,2.4128613,4.2558208
33.610977,17.364006,6.9228888,9.581142,3.8927057,2.7297373,5.217047,7.0285187,4.475212,2.239223,2.4080243,4.247033
33.95438,17.52655,6.9898252,9.699614,3.927835,2.7583203,5.277027,7.0917053,4.516477,2.2585864,2.4314694,4.2896237
33.836075,17.470552,6.9667654,9.658799,3.9157326,2.7484732,5.256364,7.0699368,4.502261,2.2519155,2.4233923,4.274951
33.793213,17.450266,6.9584107,9.644012,3.9113479,2.7449057,5.2488775,7.062051,4.4971104,2.2494988,2.420466,4.269635
33.7258,17.418354,6.9452696,9.620754,3.9044514,2.739294,5.237102,7.0496454,4.4890094,2.2456975,2.4158633,4.2612734
34.37479,17.725544,7.0717716,9.844652,3.9708414,2.7933133,5.350457,7.169062,4.566995,2.2822917,2.4601722,4.3417645
33.75163,17.430582,6.950305,9.629665,3.907094,2.741444,5.241614,7.0543985,4.4921136,2.2471538,2.4176269,4.2644773
34.5953,17.82992,7.1147537,9.920727,3.9933991,2.8116674,5.3889723,7.2096367,4.5934925,2.2947254,2.4752274,4.369113
34.7087,17.883595,7.136857,9.959849,4.004999,2.8211064,5.408779,7.230502,4.607119,2.3011196,2.4829693,4.3831778
33.089954,17.11739,6.821331,9.401392,3.8394065,2.6863694,5.1260433,6.9326487,4.412604,2.2098446,2.372452,4.1824136
32.856304,17.006796,6.7757883,9.320784,3.815505,2.6669216,5.085233,6.889656,4.3845277,2.1966698,2.3565001,4.153435
34.098938,17.594975,7.018002,9.749485,3.9426224,2.7703524,5.3022757,7.1183043,4.5338473,2.2667372,2.4413385,4.307552
34.36522,17.721014,7.0699058,9.841351,3.9698625,2.7925167,5.3487854,7.167301,4.565845,2.2817519,2.4595187,4.340577
35.37548,18.199203,7.2668266,10.189885,4.0732093,2.876606,5.525242,7.3531923,4.6872425,2.338717,2.528493,4.4658747
33.710686,17.411201,6.9423237,9.61554,3.9029055,2.7380362,5.2344623,7.0468645,4.487193,2.2448452,2.4148314,4.2593994
34.469006,17.77014,7.090136,9.877156,3.9804795,2.8011553,5.3669133,7.186398,4.5783167,2.287604,2.4666047,4.35345
32.787895,16.974415,6.7624536,9.297183,3.8085067,2.6612277,5.0732846,6.8770685,4.376307,2.1928124,2.3518295,4.144951
33.84021,17.47251,6.9675713,9.660225,3.9161553,2.7488174,5.257086,7.070698,4.5027575,2.2521486,2.4236746,4.2754636
34.046932,17.570358,7.0078654,9.731544,3.9373026,2.7660239,5.293193,7.108735,4.5275984,2.263805,2.4377882,4.301102
33.812443,17.459368,6.9621587,9.650646,3.913315,2.7465062,5.252236,7.065589,4.499421,2.250583,2.421779,4.27202
31.8418,16.526596,6.57804,8.970785,3.7117238,2.582479,4.908036,6.7029843,4.2626204,2.1394656,2.2872365,4.0276117
33.547028,17.333736,6.9104233,9.559078,3.8861637,2.7244139,5.2058773,7.0167513,4.4675274,2.2356172,2.403658,4.2391014
32.56906,16.870834,6.719798,9.221686,3.7861204,2.643013,5.035062,6.8368025,4.350011,2.1804733,2.3368888,4.11781
34.680634,17.870308,7.131386,9.950167,4.002128,2.81877,5.403877,7.225338,4.6037464,2.299537,2.4810529,4.3796964
33.537266,17.329117,6.9085207,9.555712,3.8851652,2.7236016,5.204172,7.014955,4.4663544,2.2350667,2.4029915,4.237891
34.161995,17.62482,7.030293,9.771238,3.949073,2.775601,5.3132896,7.1299067,4.5414248,2.2702928,2.445644,4.3153725
36.420624,18.693905,7.470546,10.550453,4.1801243,2.9635987,5.7077904,7.5455017,4.812831,2.3976488,2.5998483,4.595498
33.858627,17.481228,6.971161,9.66658,3.9180398,2.7503505,5.2603025,7.074087,4.504971,2.2531872,2.424932,4.277748
34.293144,17.686901,7.0558577,9.816486,3.9624896,2.7865176,5.3361974,7.1540394,4.5571847,2.277688,2.4545982,4.331639
33.725845,17.418379,6.945279,9.620771,3.9044566,2.7392983,5.2371106,7.049655,4.4890156,2.2457001,2.4158669,4.26128
33.717777,17.414558,6.9437065,9.617988,3.9036312,2.7386267,5.2357016,7.04817,4.4880457,2.2452452,2.4153156,4.260279
34.506977,17.788113,7.0975375,9.890257,3.984364,2.804316,5.3735456,7.193385,4.5828795,2.2897453,2.4691973,4.358159
36.616558,18.758245,7.521828,10.464126,4.1857667,3.1316032,5.76565,7.7104125,4.8335447,2.3761725,2.5658941,4.608981
35.55693,17.179956,7.2314844,9.713526,3.9277577,3.0763018,5.0015445,7.13059,4.7717485,2.2557063,2.3337615,4.433015
33.4273,17.277065,6.887087,9.517775,3.8739161,2.7144487,5.184965,6.9947214,4.4531407,2.228866,2.395484,4.2242527
33.637657,17.376637,6.928089,9.590346,3.8954349,2.731958,5.2217073,7.0334272,4.4784184,2.2407274,2.4098458,4.2503424
35.222443,18.126766,7.2369957,10.137087,4.057554,2.8638678,5.4985113,7.325032,4.6688523,2.3300877,2.518044,4.4468937
32.633446,16.901308,6.7323475,9.243898,3.7927067,2.6483717,5.0463076,6.848649,4.3577476,2.1841035,2.3412845,4.125795
34.642906,17.852451,7.1240325,9.937151,3.998269,2.81563,5.3972874,7.218396,4.5992126,2.2974095,2.4784775,4.375017
33.522957,17.322344,6.905732,9.550776,3.8837016,2.7224107,5.2016735,7.0123224,4.4646354,2.23426,2.4020147,4.2361164
35.70172,18.353626,7.3304176,10.302437,4.106583,2.903761,5.5822244,7.413222,4.726445,2.3571126,2.5507665,4.506337
36.368767,18.669357,7.460438,10.532562,4.1748195,2.9592824,5.6987324,7.5359597,4.8065996,2.3947246,2.5963078,4.5890665
33.440792,17.283451,6.889716,9.5224285,3.875296,2.7155714,5.1873217,6.9972034,4.454762,2.229627,2.3964047,4.225926
33.340652,17.236053,6.8701973,9.487881,3.8650522,2.7072365,5.1698313,6.978778,4.442729,2.2239804,2.389568,4.213506
33.91815,17.509403,6.9827633,9.687115,3.9241288,2.7553048,5.2706995,7.085039,4.5121236,2.2565436,2.428996,4.2851305
35.156303,18.095459,7.2241044,10.11427,4.050788,2.8583627,5.4869595,7.3128633,4.660905,2.3263583,2.5135288,4.4386916
33.379562,17.25447,6.8777814,9.501305,3.8690324,2.710475,5.176627,6.985937,4.4474044,2.2261744,2.3922246,4.218332
32.332535,16.758877,6.6736946,9.140086,3.7619245,2.6233253,4.9937496,6.7932806,4.321589,2.1671362,2.3207405,4.0884748
34.06991,17.581234,7.012344,9.73947,3.939653,2.7679362,5.297206,7.1129627,4.5303593,2.2651005,2.4393568,4.3039517
34.784004,17.919239,7.1515355,9.985828,4.012703,2.8273745,5.421932,7.244359,4.616168,2.3053658,2.4881105,4.392517
34.448105,17.760246,7.0860615,9.869946,3.978341,2.7994156,5.3632627,7.1825523,4.5758047,2.2864256,2.4651775,4.3508573
33.81824,17.462112,6.963289,9.652647,3.913908,2.7469888,5.253248,7.066655,4.500118,2.2509098,2.4221747,4.272739
34.27863,17.680027,7.0530276,9.811478,3.9610045,2.7853093,5.3336616,7.151368,4.55544,2.2768695,2.453607,4.3298383
33.77577,17.442009,6.9550104,9.637994,3.9095635,2.7434535,5.24583,7.0588408,4.495014,2.2485151,2.4192748,4.2674713
33.350002,17.240479,6.87202,9.491106,3.8660088,2.7080147,5.171464,6.9804983,4.4438524,2.2245076,2.3902063,4.214666
35.316177,18.171135,7.255267,10.169426,4.067143,2.8716702,5.514884,7.3422804,4.6801167,2.3353732,2.524444,4.45852
33.69081,17.401794,6.93845,9.608685,3.9008725,2.736382,5.2309914,7.043208,4.484805,2.2437246,2.4134746,4.2569346
34.511223,17.790123,7.098366,9.891722,3.9847984,2.8046694,5.3742876,7.1941667,4.5833898,2.2899847,2.4694872,4.358686
34.522125,17.795284,7.1004906,9.895483,3.9859138,2.8055768,5.376192,7.1961727,4.5846996,2.2905996,2.4702315,4.360038
34.399666,17.737318,7.07662,9.853234,3.973386,2.7953837,5.354802,7.1736393,4.569984,2.2836943,2.4618704,4.3448496
33.601074,17.359318,6.9209585,9.577724,3.8916924,2.7289126,5.215317,7.0266957,4.474022,2.2386646,2.407348,4.245805
36.238037,18.60748,7.4349556,10.487461,4.161446,2.948401,5.6758986,7.5119047,4.7908907,2.3873532,2.5873823,4.5728526
34.43406,17.976122,7.342576,9.455212,4.0776477,2.7391346,5.1515903,7.000594,4.6241646,2.3522034,2.4698808,4.193572
33.600655,17.35912,6.9208765,9.57758,3.8916497,2.7288778,5.2152443,7.026619,4.473972,2.238641,2.4073193,4.245753
34.17395,17.63048,7.032624,9.775364,3.9502962,2.7765963,5.315378,7.132107,4.5428615,2.270967,2.4464602,4.3168554
34.509613,17.78936,7.098051,9.891165,3.9846334,2.8045352,5.374006,7.1938696,4.5831957,2.2898936,2.469377,4.3584857
35.660904,18.334305,7.3224616,10.288355,4.1024075,2.9003634,5.575095,7.405711,4.7215405,2.354811,2.5479798,4.5012746
32.45125,16.81507,6.696834,9.181042,3.7740686,2.6332066,5.0144844,6.8151245,4.335854,2.17383,2.3288455,4.103198
34.053516,17.573475,7.0091486,9.733816,3.9379764,2.766572,5.294343,7.109947,4.52839,2.2641764,2.4382377,4.301919
34.653748,17.857584,7.1261463,9.940891,3.9993782,2.8165326,5.3991814,7.2203913,4.600516,2.298021,2.4792175,4.3763623
32.924564,17.039104,6.789093,9.344334,3.8224878,2.6726034,5.0971556,6.9022164,4.3927298,2.2005188,2.3611603,4.1619015
33.328613,17.230354,6.8678503,9.4837265,3.8638206,2.7062342,5.167728,6.976562,4.441282,2.2233014,2.388746,4.212013
33.714603,17.413057,6.943088,9.616893,3.9033065,2.7383626,5.235147,7.047586,4.487664,2.2450662,2.4150991,4.2598853
37.94019,19.413166,7.76674,11.074696,4.335572,3.0900803,5.973203,7.8251066,4.9954286,2.4833317,2.7035942,4.783962
34.281544,17.681408,7.053596,9.812483,3.9613028,2.785552,5.334171,7.1519046,4.5557904,2.2770338,2.453806,4.3302
34.981117,18.012539,7.1899567,10.053831,4.032867,2.843781,5.4563603,7.2806277,4.6398535,2.3164802,2.501568,4.4169636
33.42732,17.277075,6.88709,9.51778,3.873918,2.7144504,5.184969,6.9947248,4.453143,2.2288673,2.3954852,4.224255
34.60401,17.834042,7.1164513,9.923733,3.9942899,2.8123925,5.3904934,7.211239,4.594539,2.2952166,2.475822,4.3701935
34.10258,17.596699,7.0187125,9.750742,3.9429953,2.7706559,5.3029127,7.1189747,4.5342855,2.2669427,2.4415874,4.3080044
33.411987,17.26982,6.884102,9.512491,3.8723497,2.7131743,5.182291,6.991904,4.4513006,2.2280028,2.3944385,4.2223535
33.740314,17.425226,6.948099,9.625762,3.9059365,2.7405024,5.2396374,7.0523167,4.4907537,2.2465158,2.4168544,4.263074
33.974724,17.570883,7.0166664,9.658028,3.9186335,2.7526517,5.289073,7.061205,4.549693,2.2470706,2.4239998,4.266159
34.79355,17.923758,7.153396,9.989122,4.0136795,2.8281689,5.4235992,7.246115,4.6173153,2.305904,2.4887624,4.393701
32.959812,17.05579,6.7959633,9.356493,3.8260932,2.675537,5.1033125,6.908702,4.3969655,2.2025063,2.3635669,4.1662726
33.079338,17.112364,6.8192616,9.397728,3.8383203,2.6854858,5.1241884,6.9306946,4.411328,2.2092457,2.371727,4.1810966
34.719543,17.888727,7.1389713,9.963591,4.0061088,2.822009,5.410673,7.232498,4.6084223,2.301731,2.4837098,4.3845224
34.079082,17.585577,7.0141325,9.742636,3.9405918,2.7687001,5.298808,7.114651,4.5314617,2.2656178,2.4399834,4.30509
34.07283,17.582617,7.0129137,9.7404785,3.939952,2.7681794,5.297716,7.1135006,4.53071,2.2652652,2.4395564,4.304314
33.863197,17.48339,6.9720516,9.668156,3.918507,2.7507308,5.261101,7.0749273,4.50552,2.253445,2.425244,4.2783146
33.426334,17.27661,6.886898,9.517441,3.8738172,2.7143683,5.1847963,6.9945436,4.453025,2.2288117,2.395418,4.224133
35.693016,18.385859,7.1899157,10.049419,4.258563,3.121581,5.6571894,7.457912,4.957802,2.4529579,2.5976467,4.29718
34.114304,17.602247,7.020997,9.754786,3.9441943,2.7716315,5.30496,7.121132,4.535694,2.2676036,2.4423878,4.309458
35.39721,18.209488,7.271061,10.19738,4.075432,2.8784146,5.5290365,7.35719,4.6898527,2.339942,2.5299761,4.4685698
32.71959,16.942083,6.74914,9.273619,3.8015194,2.6555421,5.061354,6.8645,4.368099,2.188961,2.347166,4.1364794
35.084793,18.061613,7.210166,10.089601,4.0434732,2.8524108,5.4744697,7.2997055,4.6523123,2.3223262,2.5086467,4.429823
33.254585,17.284893,6.9577856,9.293182,3.896803,2.6762762,5.0705743,6.890732,4.4525332,2.2459257,2.385971,4.1402154
34.09053,17.590996,7.0163636,9.746585,3.9417627,2.7696528,5.300808,7.1167574,4.5328374,2.2662635,2.440765,4.3065095
34.283894,17.68252,7.0540543,9.813293,3.961543,2.7857475,5.3345814,7.152337,4.5560727,2.2771664,2.4539664,4.330491
32.336273,16.760647,6.674423,9.141376,3.762307,2.6236365,4.994402,6.793968,4.322038,2.167347,2.3209956,4.088938
34.558113,17.812317,7.107505,9.907898,3.989595,2.8085723,5.3824778,7.202794,4.589024,2.2926288,2.4726882,4.364501
40.395958,22.08477,9.8058815,11.218124,3.546516,4.613613,6.2605934,7.9376783,4.75202,2.5587573,2.5608928,4.3503065
34.142525,17.615604,7.026498,9.764523,3.9470813,2.7739806,5.309889,7.1263247,4.539085,2.269195,2.4443145,4.312958
33.818966,17.462454,6.96343,9.652897,3.9139824,2.7470489,5.253375,7.0667887,4.500205,2.2509508,2.422224,4.2728286
33.94801,17.523537,6.9885836,9.697416,3.9271832,2.75779,5.2759147,7.0905333,4.515712,2.258227,2.4310346,4.2888336
33.791042,17.449238,6.9579873,9.643263,3.9111257,2.7447248,5.248498,7.0616508,4.4968495,2.2493763,2.4203176,4.269366
34.38382,17.729818,7.073531,9.847767,3.971765,2.7940648,5.3520346,7.1707234,4.56808,2.2828007,2.4607887,4.3428845
34.477173,17.774006,7.091728,9.879974,3.9813151,2.801835,5.3683405,7.187901,4.579298,2.2880647,2.4671621,4.3544626
34.71306,17.885656,7.1377068,9.961353,4.0054455,2.8214688,5.40954,7.231304,4.6076427,2.3013654,2.4832668,4.383718
35.18994,18.111382,7.2306614,10.125875,4.0542293,2.8611627,5.492835,7.3190527,4.6649475,2.3282552,2.5158253,4.4428635
34.716675,17.88737,7.1384115,9.962601,4.0058155,2.8217702,5.4101725,7.23197,4.6080775,2.3015692,2.4835138,4.3841667
34.711334,17.884842,7.1373706,9.960758,4.005269,2.8213255,5.4092393,7.2309875,4.6074357,2.301268,2.483149,4.3835044
34.90352,17.97581,7.1748314,10.027061,4.024929,2.8373222,5.442807,7.26635,4.6305294,2.3121047,2.4962702,4.40734
33.705627,17.408808,6.941338,9.613795,3.902388,2.7376153,5.2335787,7.045934,4.4865856,2.24456,2.4144862,4.258772
32.4017,16.791615,6.6871758,9.163948,3.769,2.6290822,5.00583,6.8060074,4.3299003,2.1710362,2.3254626,4.097053
36.229424,18.603405,7.4332776,10.484491,4.1605654,2.9476843,5.6743946,7.5103207,4.789856,2.3868678,2.5867944,4.571785
34.91128,17.979485,7.176345,10.029739,4.025723,2.8379683,5.4441633,7.2677784,4.631462,2.3125424,2.4968004,4.408303
33.76393,17.436405,6.9527025,9.633909,3.9083524,2.7424684,5.2437625,7.056662,4.493592,2.2478476,2.4184666,4.266003
32.539288,16.85674,6.713995,9.211414,3.7830749,2.6405346,5.029862,6.831324,4.3464336,2.1787944,2.3348563,4.1141176
34.425938,17.749754,7.0817413,9.862299,3.9760737,2.7975707,5.359391,7.1784735,4.573141,2.2851758,2.4636643,4.3481083
34.27658,17.679058,7.0526285,9.81077,3.960795,2.7851386,5.3333035,7.150991,4.555194,2.276754,2.453467,4.329584
35.422676,18.221544,7.2760262,10.206168,4.0780377,2.8805346,5.5334854,7.3618765,4.692914,2.3413782,2.5317152,4.4717283
34.612793,17.838198,7.1181626,9.926762,3.9951882,2.8131232,5.392028,7.2128553,4.5955944,2.2957115,2.4764214,4.3712826
35.219498,18.125374,7.2364225,10.136073,4.057253,2.8636231,5.4979973,7.3244915,4.668499,2.3299217,2.5178435,4.4465294
32.0625,16.631062,6.6210594,9.046926,3.7343006,2.6008492,4.946584,6.7435937,4.2891407,2.15191,2.3023043,4.054984
34.33912,17.70866,7.0648184,9.832346,3.9671926,2.7903442,5.344227,7.1624985,4.562709,2.2802804,2.457737,4.3373404
34.916664,17.98203,7.177394,10.031596,4.0262737,2.8384163,5.4451027,7.2687683,4.6321087,2.312846,2.4971676,4.4089704
34.271225,17.676525,7.051585,9.808924,3.9602475,2.7846932,5.332369,7.1500063,4.5545506,2.276452,2.4531016,4.3289204
36.420288,18.693745,7.470481,10.550339,4.1800904,2.963571,5.7077317,7.54544,4.812791,2.3976297,2.5998254,4.5954566
36.185802,18.582756,7.424774,10.469441,4.156103,2.9440534,5.6667757,7.5022936,4.7846136,2.384408,2.583816,4.566375
34.424007,17.74884,7.0813646,9.861632,3.9758763,2.79741,5.3590536,7.178118,4.5729094,2.2850668,2.4635324,4.347869
33.941536,17.520472,6.987322,9.695183,3.926521,2.7572513,5.274784,7.089342,4.5149336,2.257862,2.4305925,4.2880306
37.331444,17.611115,8.221257,9.936462,3.9640136,3.4168596,5.2665744,7.447679,4.656266,1.9879777,3.1818452,3.3190565
35.14799,18.091526,7.2224846,10.1114025,4.049938,2.857671,5.485508,7.3113337,4.6599064,2.3258896,2.5129614,4.4376607
34.414062,17.744133,7.079427,9.858202,3.9748592,2.7965822,5.357317,7.1762886,4.5717144,2.284506,2.4628534,4.346636
35.374912,18.073456,7.035041,10.463745,3.860894,2.9920723,5.3397036,6.918871,4.801318,2.5711744,2.4710293,4.4902663
34.73929,17.898073,7.1428194,9.970403,4.0081286,2.8236525,5.414122,7.236131,4.610795,2.3028445,2.4850578,4.3869715
33.28454,17.209494,6.8592596,9.468523,3.859312,2.7025661,5.1600304,6.968453,4.435986,2.2208164,2.3857372,4.206547
34.29662,17.688543,7.0565343,9.817684,3.9628448,2.7868066,5.3368034,7.1546783,4.557602,2.277884,2.4548352,4.3320694
32.118046,16.657352,6.631886,9.066088,3.7399828,2.6054723,4.956286,6.753814,4.295815,2.1550422,2.3060966,4.061873
34.107323,17.598944,7.019637,9.752378,3.9434805,2.7710505,5.3037405,7.1198473,4.534855,2.2672102,2.4419112,4.3085923
36.589417,18.7738,7.5034475,10.608686,4.1973915,2.9776485,5.7372723,7.57656,4.833114,2.4071665,2.6113725,4.6164327
33.219772,17.178837,6.846635,9.4461775,3.8526864,2.697175,5.1487174,6.9565353,4.428203,2.2171643,2.3813152,4.198514
34.947845,17.996788,7.183471,10.042353,4.0294633,2.8410115,5.450549,7.2745056,4.6358557,2.314604,2.4992964,4.412837
33.667534,17.390778,6.933913,9.600655,3.8984914,2.7344446,5.226926,7.038925,4.4820085,2.242412,2.4118855,4.254048
33.757732,17.433472,6.951494,9.631771,3.9077182,2.7419524,5.2426796,7.055522,4.492847,2.247498,2.4180436,4.2652345
34.429028,17.751217,7.082343,9.863364,3.97639,2.7978277,5.359931,7.179042,4.5735126,2.2853498,2.4638753,4.3484917
33.162483,17.151718,6.835468,9.426413,3.8468258,2.6924062,5.138711,6.9459934,4.421319,2.213934,2.3774037,4.1914086
35.236923,18.133621,7.2398195,10.142084,4.0590353,2.8650734,5.5010414,7.3276978,4.6705933,2.3309042,2.519033,4.4486904
32.382675,16.782612,6.6834683,9.157385,3.767054,2.627499,5.0025077,6.8025074,4.3276143,2.1699636,2.324164,4.0946937
34.36233,17.719646,7.069343,9.840355,3.969567,2.7922764,5.3482814,7.16677,4.5654984,2.281589,2.4593215,4.3402195
35.464767,18.241467,7.2842307,10.22069,4.0823436,2.884038,5.5408373,7.3696218,4.697972,2.3437517,2.5345888,4.4769487
34.541412,17.804413,7.10425,9.902138,3.987887,2.8071823,5.3795605,7.199722,4.5870175,2.291687,2.4715483,4.3624306
34.69565,17.877417,7.1343136,9.955347,4.0036645,2.8200202,5.4065,7.228101,4.605551,2.3003836,2.4820783,4.381559
32.919575,17.036743,6.7881207,9.342612,3.8219771,2.672188,5.0962844,6.9012985,4.3921304,2.2002375,2.3608198,4.1612825
34.9085,17.978168,7.175803,10.028781,4.025439,2.837737,5.443678,7.267267,4.6311283,2.3123858,2.4966106,4.407958
34.588936,18.076147,7.400444,9.710188,3.9040256,2.787102,5.4404383,7.2888517,4.589423,2.323191,2.4630504,4.3656273
34.592133,17.828419,7.1141357,9.919634,3.993075,2.8114038,5.3884187,7.209053,4.5931115,2.2945466,2.4750109,4.36872
34.1939,17.639923,7.0365124,9.782247,3.952337,2.778257,5.3188624,7.135778,4.5452585,2.2720919,2.447822,4.3193297
34.147385,17.617905,7.027445,9.766198,3.9475784,2.774385,5.3107376,7.1272182,4.539669,2.269469,2.4446464,4.3135605
33.845314,17.474926,6.968566,9.661986,3.9166775,2.749242,5.257977,7.0716367,4.503371,2.2524364,2.4240232,4.2760963
35.481773,18.249516,7.287545,10.226557,4.084083,2.8854537,5.5438075,7.3727508,4.700015,2.3447106,2.53575,4.4790583
34.804825,17.863392,7.111191,9.997901,3.9944224,2.8798728,5.382063,7.184268,4.577972,2.24599,2.4810762,4.3080916
34.203995,17.644701,7.03848,9.785728,3.9533696,2.779097,5.3206253,7.137635,4.5464716,2.272661,2.4485114,4.3205814
35.15146,19.394352,7.8848534,10.269369,3.1462374,3.0143871,5.2185736,7.433272,4.5272765,2.1733356,2.8718424,3.81072
34.476562,17.773716,7.091609,9.879763,3.9812524,2.8017843,5.368233,7.187788,4.5792246,2.2880301,2.4671206,4.354387
36.021744,18.74366,7.667429,10.21343,4.0544014,2.907393,5.688445,7.5490475,4.7617373,2.4027467,2.5613768,4.5434465
37.32878,19.123766,7.647565,10.863764,4.2730265,3.0391898,5.8664126,7.7126055,4.9219594,2.4488566,2.6618514,4.7081323
34.13758,17.613266,7.0255346,9.762817,3.9465756,2.773569,5.309026,7.125415,4.5384912,2.2689164,2.443977,4.312345
34.327183,17.70301,7.062492,9.828228,3.9659715,2.7893507,5.342142,7.160302,4.5612745,2.2796073,2.456922,4.3358603
31.25233,16.247581,6.4631414,8.767423,3.651423,2.5334144,4.8050776,6.5945206,4.1917872,2.1062276,2.2469914,3.954503
34.318077,17.6987,7.0607176,9.825088,3.9650402,2.7885928,5.340552,7.158627,4.5601807,2.279094,2.4563003,4.334731
